Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,27401.17279944484107545577,15512.70091813137150893454,0.56613273569245414762,8,9433.T 6367.T 2914.T JNJ KO AMGN CRM BA 
2,28751.08100802487751934677,15755.87592506940745806787,0.54800986163517451111,10,9432.T 9433.T 6367.T 2914.T JNJ WMT KO IBM CRM BA 
3,29062.17279048318596323952,18883.29593894542267662473,0.64975513273147356141,7,9433.T 6367.T 2914.T JNJ KO IBM CRM 
4,30343.14539129668992245570,20383.46815217390394536778,0.67176516769485883351,7,9433.T 2914.T 4503.T WMT KO IBM CRM 
5,33035.34964732260414166376,20786.59981406103906920180,0.62922293954729546783,10,9433.T 8316.T 4502.T 2914.T 4503.T JNJ KO AMGN IBM CRM 
6,33211.86179969825752777979,21531.58382516188794397749,0.64831005124071394707,8,9433.T 6367.T 2914.T JNJ KO AMGN IBM CRM 
7,33275.41149587836844148114,22841.22777289549048873596,0.68642961111764766446,8,9433.T 2914.T 4503.T WMT KO AMGN IBM CRM 
8,35229.76179995663551380858,22926.69404486586063285358,0.65077630030680710949,12,9432.T 9433.T 4519.T 2914.T 3382.T UNH JNJ PG KO AMGN IBM CRM 
9,35954.75996749416663078591,23828.50598658649687422439,0.66273578263710497538,10,9433.T 8316.T 4519.T 2914.T UNH JNJ MRK KO IBM CRM 
10,36127.25935630995809333399,24019.37397317300928989425,0.66485458352317017283,11,9433.T 4519.T 2914.T 3382.T UNH JNJ PG KO AMGN IBM CRM 
11,36712.29579765983362449333,24476.18580712303446489386,0.66670267482109435431,12,9432.T 9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO AMGN CRM BA 
12,36880.56660984834161354229,24777.70773820540489396080,0.67183641727426524071,11,9433.T 4519.T 2914.T 3382.T UNH JNJ WMT KO AMGN IBM CRM 
13,36987.35049780078406911343,25704.28643617024135892279,0.69494803196835042147,11,9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO AMGN CRM BA 
14,37040.33265062863210914657,25927.81294634602090809494,0.69998866346320420817,11,9432.T 9433.T 4519.T 2914.T UNH WMT KO AMGN IBM CRM BA 
15,37791.07319753155024955049,27430.11066604999723494984,0.72583571582300776548,11,9432.T 9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO IBM CRM 
16,38319.74037788416171679273,29077.06530296023993287235,0.75880120836470399404,10,9432.T 9433.T 4519.T 2914.T UNH JNJ WMT KO IBM CRM 
17,38667.86252722319477470592,29122.69532146160781849176,0.75314986187711985277,10,9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO IBM CRM 
18,38727.02085699216695502400,29686.48673589270401862450,0.76655745985513379370,10,9433.T 8316.T 4519.T 2914.T UNH JNJ KO AMGN IBM CRM 
19,39394.23910423291090410203,29836.87476642001274740323,0.75739182796435944311,9,9433.T 4502.T 4519.T 2914.T UNH JNJ KO AMGN CRM 
20,39557.50016812166722957045,30081.45195652177062584087,0.76044876012573736634,11,9433.T 4502.T 4519.T 2914.T UNH JNJ WMT KO AMGN IBM CRM 
21,39771.69862729421583935618,30105.19082793714187573642,0.75695008930990903551,9,9432.T 9433.T 4519.T 2914.T UNH KO AMGN IBM CRM 
22,40103.77246129632112570107,30158.60093432007488445379,0.75201406459768305179,9,9433.T 4502.T 4519.T 2914.T UNH KO AMGN IBM CRM 
23,40127.94160448996262857690,31432.11534227568699861877,0.78329747516276071462,9,9433.T 4519.T 2914.T UNH WMT KO AMGN IBM CRM 
24,40268.26050908376782899722,31483.80723635522736003622,0.78185168264849846942,7,9433.T 4519.T 2914.T UNH KO AMGN CRM 
25,40541.04301772498729405925,32525.36287234042538329959,0.80228234034629997140,8,9433.T 4519.T 2914.T UNH KO AMGN IBM CRM 
26,43798.47778171320533147082,33772.55214847365277819335,0.77108963276742947812,7,9433.T 4519.T 2914.T UNH JNJ AMGN CRM 
27,44543.08504451266344403848,34527.69445883441949263215,0.77515274086494700967,8,9433.T 4519.T 2914.T UNH JNJ AMGN IBM CRM 
28,46983.96205434751027496532,35029.84295790936448611319,0.74557022069338207970,8,9433.T 4519.T UNH JNJ WMT KO AMGN CRM 
29,47202.57220084090658929199,35279.31158418129780329764,0.74740231176539151381,8,9433.T 4519.T 2914.T UNH JNJ WMT KO IBM 
30,47256.50209623736009234563,35391.90003237743076169863,0.74893186043059656321,8,9433.T 4519.T UNH WMT KO AMGN IBM CRM 
31,47411.73231211813981644809,37116.00023589267948409542,0.78284421230493750343,6,9433.T 4519.T 2914.T UNH KO IBM 
32,49994.66352104487305041403,37505.25268963920825626701,0.75018512073496923520,7,9433.T 4519.T 2914.T UNH KO AMGN IBM 
33,53374.52070902367267990485,39786.35808048100443556905,0.74541855462047434955,6,9433.T 4519.T 2914.T UNH JNJ IBM 
34,56455.18840552330220816657,40310.71922756703861523420,0.71403037286867387934,7,9433.T 4519.T UNH JNJ WMT KO IBM 
35,56950.27151639381190761924,40937.93533302495779935271,0.71883652602499858997,6,9433.T 4519.T UNH WMT KO IBM 
36,59488.16246573141688713804,44560.92283996302285231650,0.74907210095172571673,5,9433.T 4519.T UNH KO IBM 
37,64181.15147091913240728900,45764.97008325623028213158,0.71305934895843392507,4,9433.T 4519.T UNH KO 
38,68154.77647828886983916163,47765.16571692877914756536,0.70083372266864774058,5,9433.T 4519.T UNH JNJ IBM 
39,73434.71918918361188843846,49770.17186632749508135021,0.67774715306133115345,4,9433.T 4519.T UNH JNJ 
40,74374.23729149809514638036,50494.44215078632259974256,0.67892383155314006693,4,9433.T 4519.T UNH IBM 
41,86816.77124054502928629518,53525.13975485664559528232,0.61652995141403532653,4,4519.T UNH AMGN IBM 
42,97617.06354997753805946559,54126.17944033302774187177,0.55447457106330344523,3,9433.T 4519.T UNH 
43,97972.76234254850714933127,57064.95000000003346940503,0.58245729359431708261,3,4519.T UNH JNJ 
44,98482.45950556268508080393,58030.28463922294758958742,0.58924487599687902506,3,4519.T UNH IBM 
45,101904.89596067939419299364,58162.64323774285003310069,0.57075415944868090889,3,4519.T UNH AMGN 
46,131224.58367525067296810448,67211.19273820535454433411,0.51218446159857444755,2,4519.T UNH 
47,335284.69573875464266166091,71399.08760407028603367507,0.21295063124414914668,1,UNH 

fitness_time:,177050
execution time:,1.15752100000000002211 s
Exp_times:,1
gen:,7000
theta:,0.00029999999999999997
market:,NIKKEI30&DJIA30
